keV,Region_18__Cr,SNIP,PIXE_Fit__GeoPIXE_
        8.615050315856934,       380.0000,       193.6835,       397.6504
        8.623670578002930,       363.0000,       193.4646,       399.2355
        8.632290840148926,       412.0000,       192.8307,       399.6810
        8.640912055969238,       404.0000,       191.3267,       398.5344
        8.649532318115234,       392.0000,       191.2106,       398.0668
        8.658152580261230,       378.0000,       191.0340,       396.8529
        8.666772842407227,       367.0000,       191.0069,       395.1352
        8.675393104553223,       371.0000,       190.9570,       392.7821
        8.684013366699219,       387.0000,       190.1072,       389.0651
        8.692633628845215,       397.0000,       189.7610,       385.3423
        8.701253890991211,       380.0000,       189.1848,       380.9399
        8.709874153137207,       347.0000,       189.0563,       376.5985
        8.718494415283203,       368.0000,       188.9827,       371.9905
        8.727114677429199,       350.0000,       188.6254,       366.8433
        8.735734939575195,       331.0000,       186.8447,       360.0818
        8.744355201721191,       314.0000,       185.8166,       353.9451
        8.752975463867188,       318.0000,       184.8879,       347.8391
        8.761595726013184,       341.0000,       184.6981,       342.4580
        8.770215988159180,       316.0000,       184.5734,       337.1774
        8.778836250305176,       333.0000,       184.5296,       332.0561
        8.787456512451172,       300.0000,       183.9026,       326.4665
        8.796076774597168,       347.0000,       183.4912,       321.2364
        8.804697036743164,       308.0000,       183.1772,       316.2945
        8.813317298889160,       344.0000,       182.8580,       311.5042
        8.821937561035156,       296.0000,       182.6734,       307.0376
        8.830557823181152,       293.0000,       182.5560,       302.8295
        8.839178085327148,       281.0000,       181.9335,       298.3033
        8.847798347473145,       308.0000,       181.6837,       294.3281
        8.856419563293457,       257.0000,       181.6492,       290.7332
        8.865039825439453,       274.0000,       181.2403,       286.9126
        8.873660087585449,       269.0000,       180.3626,       282.7528
        8.882280349731445,       249.0000,       180.2287,       279.4460
        8.890900611877441,       262.0000,       179.7282,       275.8609
        8.899520874023438,       265.0000,       179.2385,       272.3538
        8.908141136169434,       250.0000,       179.2347,       269.3799
        8.916761398315430,       256.0000,       179.2323,       266.4363
        8.925381660461426,       254.0000,       178.1268,       262.4023
        8.934001922607422,       258.0000,       177.1166,       258.4627
        8.942622184753418,       242.0000,       177.1149,       255.5197
        8.951242446899414,       212.0000,       177.0023,       252.4465
        8.959862709045410,       252.0000,       176.3586,       248.8181
        8.968482971191406,       231.0000,       175.9519,       245.4013
        8.977103233337402,       219.0000,       175.6268,       242.0421
        8.985723495483398,       226.0000,       175.1947,       238.5562
        8.994343757629395,       222.0000,       174.4034,       234.6980
        9.002964019775391,       220.0000,       174.1850,       231.4084
        9.011584281921387,       215.0000,       172.9453,       227.1038
        9.020204544067383,       197.0000,       172.3514,       223.4630
        9.028824806213379,       207.0000,       172.0725,       220.1678
        9.037445068359375,       216.0000,       171.9351,       217.0578
        9.046065330505371,       229.0000,       171.8139,       214.0209
        9.054685592651367,       179.0000,       171.5782,       210.9391
        9.063305854797363,       169.0000,       170.4269,       207.0238
        9.071927070617676,       165.0000,       169.5374,       203.4634
        9.080547332763672,       200.0000,       169.1512,       200.5098
        9.089167594909668,       173.0000,       169.0364,       197.9398
        9.097787857055664,       169.0000,       168.7919,       195.3600
        9.106408119201660,       178.0000,       168.5623,       192.9209
        9.115028381347656,       167.0000,       168.5401,       190.8193
        9.123648643493652,       168.0000,       168.3410,       188.6740
        9.132268905639648,       177.0000,       168.3410,       186.8627
        9.140889167785645,       186.0000,       168.2647,       185.1103
        9.149509429931641,       157.0000,       168.1102,       183.4138
        9.158129692077637,       172.0000,       167.8161,       181.7099
        9.166749954223633,       170.0000,       167.8161,       180.4296
        9.175370216369629,       183.0000,       167.6808,       179.1400
        9.183990478515625,       175.0000,       167.5632,       177.9898
        9.192610740661621,       168.0000,       167.2735,       176.7850
        9.201231002807617,       164.0000,       166.8574,       175.5665
        9.209851264953613,       141.0000,       166.6763,       174.6911
        9.218471527099609,       144.0000,       166.2000,       173.6240
        9.227091789245605,       163.0000,       166.0000,       172.9321
        9.235712051391602,       167.0000,       165.9908,       172.5257
        9.244332313537598,       150.0000,       165.9291,       172.1576
        9.252952575683594,       181.0000,       165.2000,       171.2095
        9.261572837829590,       165.0000,       164.6000,       170.4747
        9.270193099975586,       179.0000,       164.0858,       169.9072
        9.278813362121582,       163.0000,       163.3098,       169.1570
        9.287434577941895,       162.0000,       163.0470,       168.9973
        9.296054840087891,       179.0000,       163.0104,       169.1393
        9.304675102233887,       140.0000,       161.2000,       167.5815
        9.313295364379883,       162.0000,       161.2000,       167.9068
        9.321915626525879,       164.0000,       161.0000,       168.1036
        9.330535888671875,       181.0000,       160.8739,       168.4444
        9.339156150817871,       160.0000,       160.2509,       168.3569
        9.347776412963867,       169.0000,       160.2509,       168.9593
        9.356396675109863,       183.0000,       160.2509,       169.6264
        9.365016937255859,       172.0000,       160.2509,       170.3557
        9.373637199401855,       161.0000,       160.2509,       171.1439
        9.382257461547852,       178.0000,       160.2509,       171.9874
        9.390877723693848,       136.0000,       160.2264,       172.8571
        9.399497985839844,       144.0000,       160.1807,       173.7510
        9.408118247985840,       155.0000,       159.5030,       174.0524
        9.416738510131836,       183.0000,       158.2000,       173.7611
        9.425358772277832,       165.0000,       158.0164,       174.6142
        9.433979034423828,       148.0000,       158.0164,       175.6675
        9.442599296569824,       147.0000,       158.0164,       176.7284
        9.451219558715820,       181.0000,       157.2922,       177.0631
        9.459839820861816,       174.0000,       157.1978,       178.0153
        9.468460083007812,       176.0000,       157.1058,       178.9474
        9.477080345153809,       168.0000,       156.9183,       179.7508
        9.485700607299805,       176.0000,       156.6000,       180.3792
        9.494320869445801,       164.0000,       156.2079,       180.8791
        9.502942085266113,       167.0000,       156.1784,       181.6765
        9.511562347412109,       193.0000,       156.1491,       182.3993
        9.520182609558105,       178.0000,       156.0909,       183.0091
        9.528802871704102,       161.0000,       156.0909,       183.5847
        9.537423133850098,       161.0000,       155.8559,       183.8257
        9.546043395996094,       179.0000,       155.8559,       184.1956
        9.554663658142090,       193.0000,       155.8320,       184.4307
        9.563283920288086,       169.0000,       155.5412,       184.2845
        9.571904182434082,       159.0000,       155.5412,       184.3125
        9.580524444580078,       161.0000,       155.5355,       184.2176
        9.589144706726074,       194.0000,       155.4687,       183.9451
        9.597764968872070,       194.0000,       155.4687,       183.6254
        9.606385231018066,       190.0000,       155.3708,       183.0974
        9.615005493164062,       185.0000,       155.3234,       182.5148
        9.623625755310059,       172.0000,       154.6242,       181.1814
        9.632246017456055,       170.0000,       154.4916,       180.3232
        9.640866279602051,       162.0000,       154.2610,       179.2841
        9.649486541748047,       164.0000,       154.2487,       178.3895
        9.658106803894043,       169.0000,       154.2487,       177.4432
        9.666727066040039,       167.0000,       154.0475,       176.2422
        9.675347328186035,       165.0000,       153.7657,       174.9175
        9.683967590332031,       186.0000,       153.7657,       173.8422
        9.692587852478027,       181.0000,       153.7657,       172.7450
        9.701208114624023,       184.0000,       153.7489,       171.6194
        9.709828376770020,       167.0000,       153.5672,       170.3271
        9.718449592590332,       172.0000,       153.5672,       169.2241
        9.727069854736328,       157.0000,       153.5672,       168.1373
        9.735690116882324,       169.0000,       153.5672,       167.0746
        9.744310379028320,       190.0000,       153.5672,       166.0430
        9.752930641174316,       170.0000,       153.5672,       165.0488
        9.761550903320312,       170.0000,       153.4991,       164.0291
        9.770171165466309,       163.0000,       153.4991,       163.1245
        9.778791427612305,       156.0000,       153.4991,       162.2705
        9.787411689758301,       168.0000,       153.3940,       161.3645
        9.796031951904297,       157.0000,       153.1901,       160.4146
        9.804652214050293,       169.0000,       153.0397,       159.5739
        9.813272476196289,       143.0000,       153.0397,       158.9398
        9.821892738342285,       157.0000,       153.0397,       158.3614
        9.830513000488281,       137.0000,       152.7115,       157.5095
        9.839133262634277,       159.0000,       152.7060,       157.0336
        9.847753524780273,       144.0000,       152.7060,       156.6145
        9.856373786926270,       136.0000,       152.7060,       156.2445
        9.864994049072266,       181.0000,       152.6767,       155.8918
        9.873614311218262,       167.0000,       152.6565,       155.5918
        9.882234573364258,       153.0000,       152.6565,       155.3529
        9.890854835510254,       152.0000,       152.6565,       155.1518
        9.899475097656250,       142.0000,       152.6000,       154.9289
        9.908095359802246,       174.0000,       152.6000,       154.7941
        9.916715621948242,       154.0000,       151.6797,       153.7675
        9.925335884094238,       170.0000,       152.4932,       154.5001
        9.933957099914551,       139.0000,       152.4932,       154.4418
        9.942577362060547,       166.0000,       152.6000,       154.5100
        9.951197624206543,       160.0000,       152.6000,       154.4884
        9.959817886352539,       174.0000,       152.6000,       154.4812
        9.968438148498535,       136.0000,       152.6565,       154.5424
        9.977058410644531,       159.0000,       152.4932,       154.3937
        9.985678672790527,       137.0000,       152.4932,       154.4157
        9.994298934936523,       149.0000,       152.4932,       154.4434
        10.00291919708252,       130.0000,       152.4932,       154.4749
        10.01153945922852,       133.0000,       152.4659,       154.4813
        10.02015972137451,       153.0000,       151.6797,       153.7299
        10.02877998352051,       171.0000,       151.6797,       153.7642
        10.03740024566650,       164.0000,       151.6797,       153.7971
        10.04602050781250,       155.0000,       151.6797,       153.8279
        10.05464076995850,       170.0000,       151.3234,       153.4995
        10.06326103210449,       168.0000,       151.3234,       153.5241
        10.07188129425049,       157.0000,       151.3234,       153.5453
        10.08050155639648,       164.0000,       151.2354,       153.4751
        10.08912181854248,       136.0000,       151.2354,       153.4895
        10.09774208068848,       173.0000,       151.2354,       153.5011
        10.10636234283447,       155.0000,       151.2354,       153.5105
        10.11498260498047,       154.0000,       151.2354,       153.5184
        10.12360286712646,       152.0000,       151.0000,       153.2905
        10.13222312927246,       147.0000,       151.2354,       153.5342
        10.14084339141846,       141.0000,       151.3234,       153.6328
        10.14946460723877,       156.0000,       151.3234,       153.6471
        10.15808486938477,       148.0000,       151.5049,       153.8485
        10.16670513153076,       156.0000,       151.5049,       153.8758
        10.17532539367676,       143.0000,       151.8000,       154.2078
        10.18394565582275,       150.0000,       151.8000,       154.2563
        10.19256591796875,       173.0000,       151.8000,       154.3187
        10.20118618011475,       174.0000,       152.4659,       155.0632
        10.20980644226074,       150.0000,       152.4932,       155.1879
        10.21842670440674,       142.0000,       152.9403,       155.7533
        10.22704696655273,       153.0000,       153.4000,       156.3548
        10.23566722869873,       168.0000,       153.8000,       156.9224
        10.24428749084473,       162.0000,       153.8000,       157.1182
        10.25290775299072,       159.0000,       153.8089,       157.3532
        10.26152801513672,       166.0000,       153.8089,       157.6116
        10.27014827728271,       145.0000,       153.8089,       157.9041
        10.27876853942871,       137.0000,       154.0000,       158.4236
        10.28738880157471,       146.0000,       154.0000,       158.7890
        10.29600906372070,       173.0000,       154.0000,       159.1925
        10.30462932586670,       158.0000,       154.0000,       159.6347
        10.31324958801270,       143.0000,       154.0044,       160.1201
        10.32186985015869,       168.0000,       154.1326,       160.7680
        10.33049011230469,       158.0000,       154.3500,       161.5429
        10.33911037445068,       165.0000,       154.3500,       162.1369
        10.34773063659668,       136.0000,       154.3500,       162.7655
        10.35635089874268,       155.0000,       154.4060,       163.4824
        10.36497211456299,       161.0000,       154.5504,       164.3169
        10.37359237670898,       161.0000,       154.6705,       165.1526
        10.38221263885498,       163.0000,       154.9646,       166.1837
        10.39083290100098,       168.0000,       155.3184,       167.2910
        10.39945316314697,       193.0000,       155.3184,       168.0558
        10.40807342529297,       173.0000,       155.3184,       168.8260
        10.41669368743896,       174.0000,       155.3688,       169.6458
        10.42531394958496,       155.0000,       156.1798,       171.2190
        10.43393421173096,       167.0000,       156.1874,       171.9745
        10.44255447387695,       182.0000,       156.2814,       172.7953
        10.45117473602295,       168.0000,       156.3255,       173.5377
        10.45979499816895,       176.0000,       156.4303,       174.3054
        10.46841526031494,       152.0000,       156.5614,       175.0571
        10.47703552246094,       169.0000,       156.6508,       175.7178
        10.48565578460693,       176.0000,       157.3046,       176.8876
        10.49427604675293,       158.0000,       157.3677,       177.4055
        10.50289630889893,       176.0000,       157.7782,       178.2043
        10.51151657104492,       176.0000,       157.7782,       178.5216
        10.52013683319092,       156.0000,       157.9923,       178.9783
        10.52875709533691,       169.0000,       158.0041,       179.1550
        10.53737735748291,       143.0000,       158.0699,       179.3060
        10.54599761962891,       146.0000,       158.2654,       179.5062
        10.55461788177490,       180.0000,       158.3759,       179.5406
        10.56323814392090,       175.0000,       158.4607,       179.4693
        10.57185840606689,       174.0000,       158.6113,       179.3857
        10.58047962188721,       150.0000,       158.6214,       179.0862
        10.58909988403320,       161.0000,       158.8000,       178.8837
        10.59772014617920,       179.0000,       158.8004,       178.4360
        10.60634040832520,       191.0000,       159.2655,       178.3913
        10.61496067047119,       187.0000,       159.3060,       177.8662
        10.62358093261719,       200.0000,       159.5103,       177.4557
        10.63220119476318,       179.0000,       159.6721,       176.9605
        10.64082145690918,       163.0000,       160.6940,       177.2905
        10.64944171905518,       149.0000,       160.9443,       176.8214
        10.65806198120117,       148.0000,       161.1503,       176.2881
        10.66668224334717,       170.0000,       161.1673,       175.5536
        10.67530250549316,       149.0000,       161.1673,       174.7972
        10.68392276763916,       178.0000,       161.1942,       174.0703
        10.69254302978516,       181.0000,       161.2560,       173.3877
        10.70116329193115,       174.0000,       161.2758,       172.6794
        10.70978355407715,       175.0000,       161.6000,       172.2979
        10.71840381622314,       178.0000,       161.8759,       171.8963
        10.72702407836914,       138.0000,       161.9321,       171.3087
        10.73564434051514,       176.0000,       162.0000,       170.7712
        10.74426460266113,       150.0000,       162.1944,       170.4031
        10.75288486480713,       168.0000,       162.2927,       169.9855
        10.76150512695312,       176.0000,       162.3577,       169.5848
        10.77012538909912,       166.0000,       162.8000,       169.6144
        10.77874565124512,       177.0000,       162.8000,       169.2573
        10.78736591339111,       158.0000,       163.0669,       169.2249
        10.79598712921143,       191.0000,       163.2000,       169.1182
        10.80460739135742,       166.0000,       163.4000,       169.1393
        10.81322765350342,       154.0000,       163.6659,       169.2884
        10.82184791564941,       148.0000,       164.0762,       169.6446
        10.83046817779541,       167.0000,       164.1759,       169.7538
        10.83908843994141,       168.0000,       164.6813,       170.3324
        10.84770870208740,       177.0000,       164.9849,       170.7728
        10.85632896423340,       156.0000,       165.0116,       170.9998
        10.86494922637939,       146.0000,       165.4220,       171.6733
        10.87356948852539,       203.0000,       165.5423,       172.1189
        10.88218975067139,       194.0000,       165.6571,       172.6196
        10.89081001281738,       181.0000,       165.8000,       173.2076
        10.89943027496338,       177.0000,       165.9414,       173.8513
        10.90805053710938,       161.0000,       165.9735,       174.4405
        10.91667079925537,       145.0000,       166.0080,       175.0838
        10.92529106140137,       165.0000,       166.1552,       175.8884
        10.93391132354736,       181.0000,       166.3702,       176.8051
        10.94253158569336,       183.0000,       166.4465,       177.6230
        10.95115184783936,       175.0000,       167.0043,       178.9573
        10.95977210998535,       183.0000,       167.1335,       179.8921
        10.96839237213135,       184.0000,       167.5108,       181.0981
        10.97701263427734,       163.0000,       167.5851,       182.0173
        10.98563289642334,       181.0000,       167.9291,       183.2155
        10.99425315856934,       202.0000,       168.2925,       184.4346
        11.00287342071533,       180.0000,       168.3804,       185.3721
        11.01149463653564,       186.0000,       168.6048,       186.4315
        11.02011489868164,       180.0000,       168.9643,       187.6033
        11.02873516082764,       199.0000,       168.9913,       188.4119
        11.03735542297363,       190.0000,       169.0162,       189.1791
        11.04597568511963,       174.0000,       169.1006,       189.9586
        11.05459594726562,       198.0000,       169.2513,       190.7498
        11.06321620941162,       198.0000,       169.3225,       191.3997
        11.07183647155762,       198.0000,       169.5340,       192.1214
        11.08045673370361,       202.0000,       169.6292,       192.6527
        11.08907699584961,       203.0000,       170.0433,       193.4236
        11.09769725799561,       181.0000,       170.3238,       193.9778
        11.10631752014160,       188.0000,       170.5795,       194.4208
        11.11493778228760,       183.0000,       170.8891,       194.8293
        11.12355804443359,       192.0000,       171.2091,       195.1590
        11.13217830657959,       204.0000,       171.7867,       195.6568
        11.14079856872559,       190.0000,       171.9487,       195.6507
        11.14941883087158,       209.0000,       171.9715,       195.4197
        11.15803909301758,       198.0000,       172.0954,       195.2072
        11.16665935516357,       206.0000,       172.7514,       195.4485
        11.17527961730957,       180.0000,       172.7628,       194.9722
        11.18389987945557,       201.0000,       172.8574,       194.5119
        11.19252014160156,       199.0000,       172.9292,       193.9682
        11.20114040374756,       182.0000,       173.3044,       193.6744
        11.20976066589355,       185.0000,       173.8387,       193.4936
        11.21838092803955,       160.0000,       174.0092,       192.9107
        11.22700214385986,       196.0000,       174.0782,       192.1959
        11.23562240600586,       198.0000,       174.3037,       191.6148
        11.24424266815186,       195.0000,       174.3369,       190.8266
        11.25286293029785,       211.0000,       174.5528,       190.2136
        11.26148319244385,       178.0000,       174.5815,       189.4130
        11.27010345458984,       176.0000,       175.7736,       189.7820
        11.27872371673584,       197.0000,       175.8347,       189.0326
        11.28734397888184,       179.0000,       175.9011,       188.3064
        11.29596424102783,       178.0000,       176.1491,       187.7847
        11.30458450317383,       180.0000,       176.1491,       187.0423
        11.31320476531982,       173.0000,       176.3530,       186.5346
        11.32182502746582,       188.0000,       176.3530,       185.8568
        11.33044528961182,       189.0000,       176.6000,       185.4621
        11.33906555175781,       163.0000,       176.7193,       184.9776
        11.34768581390381,       183.0000,       176.7649,       184.4581
        11.35630607604980,       189.0000,       177.2088,       184.3764
        11.36492633819580,       194.0000,       177.4349,       184.1165
        11.37354660034180,       191.0000,       177.8960,       184.1306
        11.38216686248779,       182.0000,       178.8795,       184.7053
        11.39078712463379,       191.0000,       179.0000,       184.4541
        11.39940738677979,       173.0000,       179.0370,       184.1552
        11.40802764892578,       201.0000,       179.2000,       184.0163
        11.41664791107178,       184.0000,       179.4000,       183.9468
        11.42526817321777,       183.0000,       179.6000,       183.9077
        11.43388843536377,       181.0000,       179.6000,       183.6970
        11.44250965118408,       187.0000,       179.6929,       183.6056
        11.45112991333008,       162.0000,       180.0000,       183.7528
        11.45975017547607,       170.0000,       180.0000,       183.6153
        11.46837043762207,       180.0000,       180.8043,       184.3027
        11.47699069976807,       196.0000,       181.1127,       184.5127
        11.48561096191406,       169.0000,       181.2027,       184.5211
        11.49423122406006,       181.0000,       181.9933,       185.2454
        11.50285148620605,       193.0000,       182.0994,       185.2988
        11.51147174835205,       178.0000,       183.1159,       186.2748
        11.52009201049805,       179.0000,       183.4000,       186.5293
        11.52871227264404,       197.0000,       183.8000,       186.9095
        11.53733253479004,       202.0000,       183.8000,       186.8982
        11.54595279693604,       180.0000,       183.8000,       186.8945
        11.55457305908203,       177.0000,       183.8470,       186.9446
        11.56319332122803,       196.0000,       185.3999,       188.5064
        11.57181358337402,       181.0000,       185.4203,       188.5410
        11.58043384552002,       166.0000,       185.5421,       188.6816
        11.58905410766602,       178.0000,       185.8000,       188.9624
        11.59767436981201,       198.0000,       186.0204,       189.2092
        11.60629463195801,       209.0000,       186.3441,       189.5625
        11.61491489410400,       168.0000,       186.4000,       189.6508
        11.62353515625000,       176.0000,       186.7450,       190.0307
        11.63215541839600,       201.0000,       186.8407,       190.1635
        11.64077568054199,       204.0000,       188.2000,       191.5619
        11.64939594268799,       192.0000,       188.3380,       191.7408
        11.65801715850830,       213.0000,       188.8079,       192.2533
        11.66663742065430,       206.0000,       188.8089,       192.2984
        11.67525768280029,       193.0000,       189.3951,       192.9301
        11.68387794494629,       207.0000,       189.5235,       193.1052
        11.69249820709229,       240.0000,       189.8343,       193.4641
        11.70111846923828,       172.0000,       189.8600,       193.5390
        11.70973873138428,       215.0000,       190.0470,       193.7764
        11.71835899353027,       189.0000,       190.8661,       194.6471
        11.72697925567627,       197.0000,       191.2888,       195.1224
        11.73559951782227,       205.0000,       191.6946,       195.5820
        11.74421977996826,       212.0000,       192.3216,       196.2639
        11.75284004211426,       204.0000,       193.0456,       197.0441
        11.76146030426025,       215.0000,       193.0783,       197.1340
        11.77008056640625,       220.0000,       193.1480,       197.2623
        11.77870082855225,       220.0000,       193.6004,       197.7745
        11.78732109069824,       213.0000,       194.0968,       198.3321
        11.79594135284424,       210.0000,       194.4934,       198.7912
        11.80456161499023,       198.0000,       194.6085,       198.9702
        11.81318187713623,       190.0000,       194.7531,       199.1802
        11.82180213928223,       234.0000,       195.9207,       200.4149
        11.83042240142822,       206.0000,       195.9640,       200.5269
        11.83904266357422,       215.0000,       196.6348,       201.2681
        11.84766292572021,       235.0000,       196.7052,       201.4107
        11.85628318786621,       225.0000,       197.6838,       202.4635
        11.86490345001221,       238.0000,       197.7229,       202.5788
        11.87352466583252,       249.0000,       198.3160,       203.2502
        11.88214492797852,       263.0000,       198.9250,       203.9399
        11.89076519012451,       194.0000,       198.9412,       204.0391
        11.89938545227051,       222.0000,       199.2489,       204.4324
        11.90800571441650,       212.0000,       199.6332,       204.9052
        11.91662597656250,       220.0000,       199.7361,       205.0993
        11.92524623870850,       206.0000,       199.9038,       205.3616
        11.93386650085449,       224.0000,       200.4848,       206.0403
        11.94248676300049,       212.0000,       201.1019,       206.7588
        11.95110702514648,       267.0000,       201.9061,       207.6683
        11.95972728729248,       250.0000,       201.9325,       207.8040
        11.96834754943848,       201.0000,       202.0000,       207.9854
        11.97696781158447,       231.0000,       202.3900,       208.4941
        11.98558807373047,       206.0000,       202.4414,       208.6694
        11.99420833587646,       245.0000,       203.5228,       209.8803
        12.00282859802246,       238.0000,       204.6974,       211.1905
        12.01144886016846,       237.0000,       206.8000,       213.4352
        12.02006912231445,       220.0000,       206.8000,       213.5844
        12.02868938446045,       222.0000,       207.1942,       214.1353
        12.03730964660645,       225.0000,       207.2000,       214.3060
        12.04592990875244,       220.0000,       208.4000,       215.6796
        12.05455017089844,       219.0000,       208.4000,       215.8627
        12.06317043304443,       191.0000,       210.0000,       217.6557
        12.07179069519043,       196.0000,       210.1801,       218.0396
        12.08041191101074,       216.0000,       210.2000,       218.2746
        12.08903217315674,       214.0000,       210.2000,       218.5017
        12.09765243530273,       217.0000,       210.2673,       218.8089
        12.10627269744873,       222.0000,       210.5144,       219.3091
        12.11489295959473,       218.0000,       210.6667,       219.7285
        12.12351322174072,       236.0000,       211.0789,       220.4223
        12.13213348388672,       211.0000,       211.2454,       220.8856
        12.14075374603271,       231.0000,       211.4000,       221.3524
        12.14937400817871,       203.0000,       211.8840,       222.1647
        12.15799427032471,       200.0000,       212.4305,       223.0557
        12.16661453247070,       206.0000,       212.9078,       223.8940
        12.17523479461670,       202.0000,       213.2305,       224.5945
        12.18385505676270,       223.0000,       215.9711,       227.7296
        12.19247531890869,       219.0000,       216.2000,       228.3697
        12.20109558105469,       192.0000,       216.4141,       229.0114
        12.20971584320068,       221.0000,       216.6134,       229.6548
        12.21833610534668,       241.0000,       220.9997,       234.5010
        12.22695636749268,       217.0000,       221.0159,       234.9925
        12.23557662963867,       248.0000,       223.7079,       238.1747
        12.24419689178467,       231.0000,       223.9201,       238.8915
        12.25281715393066,       230.0000,       224.8000,       240.2897
        12.26143741607666,       216.0000,       225.0000,       241.0209
        12.27005767822266,       229.0000,       225.0861,       241.6505
        12.27867794036865,       224.0000,       225.3852,       242.5046
        12.28729820251465,       225.0000,       225.6667,       243.3519
        12.29591941833496,       237.0000,       227.2932,       245.5545
        12.30453968048096,       205.0000,       228.6860,       247.5331
        12.31315994262695,       246.0000,       229.6631,       249.1053
        12.32178020477295,       231.0000,       229.7622,       249.8083
        12.33040046691895,       233.0000,       230.4000,       251.0590
        12.33902072906494,       228.0000,       230.6667,       251.9474
        12.34764099121094,       234.0000,       230.8644,       252.7759
        12.35626125335693,       234.0000,       231.5827,       254.1346
        12.36488151550293,       249.0000,       231.6449,       254.8474
        12.37350177764893,       240.0000,       231.6521,       255.5161
        12.38212203979492,       231.0000,       231.6667,       256.2045
        12.39074230194092,       246.0000,       232.0000,       257.2253
        12.39936256408691,       266.0000,       233.3219,       259.2502
        12.40798282623291,       250.0000,       233.8181,       260.4666
        12.41660308837891,       239.0000,       234.4480,       261.8363
        12.42522335052490,       253.0000,       235.0797,       263.2300
        12.43384361267090,       234.0000,       238.8498,       267.7872
        12.44246387481689,       246.0000,       240.0281,       269.7807
        12.45108413696289,       252.0000,       240.8176,       271.4173
        12.45970439910889,       259.0000,       241.1971,       272.6797
        12.46832466125488,       274.0000,       241.1982,       273.6039
        12.47694492340088,       271.0000,       241.7544,       275.1283
        12.48556518554688,       246.0000,       242.0858,       276.4783
        12.49418544769287,       266.0000,       242.1759,       277.6436
        12.50280570983887,       279.0000,       242.2117,       278.8179
        12.51142692565918,       252.0000,       245.2533,       283.0685
        12.52004718780518,       267.0000,       245.8618,       284.9650
        12.52866744995117,       256.0000,       245.9184,       286.3976
        12.53728771209717,       297.0000,       250.8649,       292.8183
        12.54590797424316,       317.0000,       251.9209,       295.4579
        12.55452823638916,       292.0000,       252.2553,       297.4976
        12.56314849853516,       284.0000,       252.5586,       299.6416
        12.57176876068115,       293.0000,       252.5887,       301.6624
        12.58038902282715,       360.0000,       252.7335,       303.9641
        12.58900928497314,       343.0000,       252.8811,       306.4521
        12.59762954711914,       286.0000,       253.6904,       309.8040
        12.60624980926514,       328.0000,       253.7634,       312.6414
        12.61487007141113,       312.0000,       253.9920,       315.8771
        12.62349033355713,       335.0000,       254.2492,       319.4059
        12.63211059570312,       334.0000,       254.6878,       323.4030
        12.64073085784912,       368.0000,       256.8113,       329.3947
        12.64935111999512,       381.0000,       257.9252,       334.7099
        12.65797138214111,       365.0000,       261.3060,       342.6478
        12.66659164428711,       392.0000,       263.0330,       349.3102
        12.67521190643311,       364.0000,       264.2352,       355.8475
        12.68383216857910,       403.0000,       264.8236,       362.1903
        12.69245243072510,       373.0000,       264.8661,       368.4240
        12.70107269287109,       369.0000,       265.1692,       375.3698
        12.70969295501709,       430.0000,       265.7152,       383.0217
        12.71831321716309,       414.0000,       266.5025,       391.3853
        12.72693443298340,       434.0000,       266.5031,       399.4357
        12.73555469512939,       454.0000,       267.0652,       408.5183
        12.74417495727539,       444.0000,       267.2448,       417.6808
        12.75279521942139,       487.0000,       270.0593,       429.9259
        12.76141548156738,       469.0000,       273.4454,       443.1685
        12.77003574371338,       496.0000,       274.6547,       454.6313
        12.77865600585938,       526.0000,       274.8854,       465.4759
        12.78727626800537,       520.0000,       275.2372,       476.7577
        12.79589653015137,       493.0000,       275.5152,       488.2298
        12.80451679229736,       557.0000,       275.6019,       499.7148
        12.81313705444336,       528.0000,       275.7101,       511.3584
        12.82175731658936,       539.0000,       276.1434,       523.3900
        12.83037757873535,       527.0000,       276.5890,       535.4164
        12.83899784088135,       593.0000,       276.6920,       546.9973
        12.84761810302734,       557.0000,       278.0239,       559.6140
        12.85623836517334,       559.0000,       280.9275,       573.5159
        12.86485862731934,       640.0000,       283.0373,       586.2422
        12.87347888946533,       590.0000,       284.9297,       598.2735
        12.88209915161133,       608.0000,       286.2195,       609.1295
        12.89071941375732,       609.0000,       287.4552,       619.2664
        12.89933967590332,       647.0000,       289.2066,       629.1653
        12.90795993804932,       636.0000,       289.2802,       636.5499
        12.91658020019531,       616.0000,       289.6413,       643.3106
        12.92520046234131,       667.0000,       289.6611,       648.7515
        12.93382072448730,       651.0000,       289.7317,       653.2078
        12.94244194030762,       595.0000,       289.8913,       656.6725
        12.95106220245361,       659.0000,       290.5150,       659.4873
        12.95968246459961,       704.0000,       291.7281,       661.7574
        12.96830272674561,       625.0000,       292.7493,       662.6952
        12.97692298889160,       640.0000,       294.9749,       663.7016
        12.98554325103760,       639.0000,       297.3786,       663.7703
        12.99416351318359,       621.0000,       298.7427,       661.7186
        13.00278377532959,       636.0000,       300.6140,       659.1408
        13.01140403747559,       648.0000,       300.7341,       653.8393
        13.02002429962158,       650.0000,       300.8761,       647.6588
        13.02864456176758,       593.0000,       300.9599,       640.6012
        13.03726482391357,       577.0000,       300.9876,       632.7596
        13.04588508605957,       569.0000,       302.0897,       625.3625
        13.05450534820557,       615.0000,       302.8351,       617.0829
        13.06312561035156,       586.0000,       303.6233,       608.4274
