keV,Region_0__Cr,Region_1__Cr,Region_2__Cr,Region_3__Cr,Region_4__Cr,Region_5__Cr,Region_6__Cr,Region_7__Cr,Region_8__Cr,Region_9__Cr,Region_10__Cr,Region_11__Cr
        5.697692871093750,       20128.00,       663006.0,       1456530.,       758874.0,       131315.0,       82096.00,       23138.00,       119558.0,       1812.000,       88687.00,       64041.00,       255719.0
        5.706390380859375,       22771.00,       705001.0,       1545971.,       807487.0,       142369.0,       86951.00,       25223.00,       130950.0,       1938.000,       95989.00,       66574.00,       271915.0
        5.715087890625000,       24143.00,       749311.0,       1649715.,       863042.0,       154833.0,       93168.00,       27203.00,       143566.0,       2082.000,       103807.0,       70019.00,       287511.0
        5.723785400390625,       26308.00,       800153.0,       1764596.,       922397.0,       168938.0,       99450.00,       29679.00,       157335.0,       2262.000,       112375.0,       73117.00,       306515.0
        5.732482910156250,       28184.00,       853402.0,       1887499.,       983837.0,       183112.0,       106321.0,       32394.00,       170509.0,       2335.000,       121591.0,       77280.00,       324365.0
        5.741180419921875,       30214.00,       908753.0,       2014002.,       1051808.,       197543.0,       113262.0,       34943.00,       185535.0,       2464.000,       131048.0,       82504.00,       344158.0
        5.749877929687500,       32922.00,       971608.0,       2151806.,       1125876.,       212270.0,       121287.0,       37109.00,       199842.0,       2631.000,       140792.0,       87814.00,       365252.0
        5.758575439453125,       35119.00,       1033996.,       2294671.,       1198108.,       227079.0,       128725.0,       40538.00,       215246.0,       2823.000,       151428.0,       92739.00,       385580.0
        5.767272949218750,       37655.00,       1099006.,       2440971.,       1272482.,       243773.0,       137887.0,       43152.00,       230584.0,       3066.000,       161242.0,       98732.00,       405958.0
        5.775970458984375,       39661.00,       1165185.,       2585014.,       1349202.,       258147.0,       145396.0,       45724.00,       246179.0,       3206.000,       171769.0,       103296.0,       425078.0
        5.784667968750000,       41735.00,       1232052.,       2734375.,       1425853.,       275605.0,       153983.0,       48705.00,       261738.0,       3340.000,       181995.0,       108980.0,       446094.0
        5.793365478515625,       44554.00,       1303038.,       2891638.,       1505910.,       291184.0,       162392.0,       51590.00,       276763.0,       3564.000,       193070.0,       115064.0,       467850.0
        5.802062988281250,       47017.00,       1368478.,       3029839.,       1577958.,       306605.0,       169326.0,       54005.00,       292796.0,       3714.000,       202921.0,       120582.0,       489782.0
        5.810760498046875,       49495.00,       1432587.,       3176029.,       1656523.,       321612.0,       179612.0,       56629.00,       306240.0,       3943.000,       212205.0,       126577.0,       508968.0
        5.819458007812500,       51108.00,       1493710.,       3315097.,       1730321.,       335885.0,       187373.0,       59384.00,       319568.0,       4105.000,       222037.0,       131470.0,       530004.0
        5.828155517578125,       52797.00,       1549814.,       3436617.,       1790739.,       348479.0,       194322.0,       61636.00,       331887.0,       4216.000,       230243.0,       137188.0,       546400.0
        5.836853027343750,       54950.00,       1602773.,       3554741.,       1852899.,       360794.0,       199971.0,       63434.00,       343074.0,       4451.000,       236828.0,       141936.0,       563378.0
        5.845550537109375,       57123.00,       1652974.,       3664288.,       1910318.,       372028.0,       206362.0,       65779.00,       354861.0,       4500.000,       244825.0,       146419.0,       578547.0
        5.854248046875000,       57960.00,       1696277.,       3760632.,       1961097.,       381711.0,       212275.0,       67250.00,       362810.0,       4690.000,       251768.0,       150459.0,       593437.0
        5.862945556640625,       59652.00,       1736876.,       3846801.,       2003841.,       390493.0,       217134.0,       68898.00,       371010.0,       4779.000,       257739.0,       153524.0,       607302.0
        5.871643066406250,       60236.00,       1762952.,       3903200.,       2032508.,       394891.0,       219567.0,       69590.00,       374868.0,       4812.000,       260777.0,       156249.0,       615326.0
        5.880340576171875,       60995.00,       1785914.,       3960598.,       2059827.,       401338.0,       223515.0,       70886.00,       381290.0,       4939.000,       265026.0,       158842.0,       625081.0
        5.889038085937500,       61435.00,       1801768.,       3988516.,       2076334.,       404562.0,       224484.0,       71498.00,       383466.0,       4928.000,       266992.0,       160366.0,       631882.0
        5.897735595703125,       61746.00,       1806769.,       3996774.,       2083352.,       403616.0,       225917.0,       71484.00,       384404.0,       4964.000,       267194.0,       161426.0,       634473.0
        5.906433105468750,       61654.00,       1804597.,       3994432.,       2082255.,       404177.0,       224910.0,       71305.00,       384397.0,       4977.000,       266240.0,       161068.0,       636895.0
        5.915130615234375,       61223.00,       1792312.,       3970607.,       2065095.,       402352.0,       223989.0,       71117.00,       380404.0,       5102.000,       264025.0,       159889.0,       637186.0
        5.923828125000000,       60913.00,       1781282.,       3932245.,       2048270.,       396297.0,       222545.0,       70848.00,       377634.0,       4970.000,       262026.0,       159123.0,       635446.0
        5.932525634765625,       59785.00,       1755653.,       3887710.,       2024722.,       392288.0,       219624.0,       69566.00,       372478.0,       5007.000,       258403.0,       157931.0,       633531.0
        5.941223144531250,       58339.00,       1726076.,       3806458.,       1983015.,       385073.0,       215128.0,       68600.00,       364335.0,       4752.000,       252823.0,       154726.0,       627916.0
        5.949920654296875,       57098.00,       1680459.,       3718352.,       1937755.,       376259.0,       210847.0,       66834.00,       355981.0,       4650.000,       246930.0,       151903.0,       619675.0
        5.958618164062500,       56010.00,       1641677.,       3622630.,       1888508.,       366408.0,       204891.0,       65363.00,       345967.0,       4503.000,       240372.0,       148419.0,       611296.0
        5.967315673828125,       54445.00,       1591035.,       3517610.,       1832169.,       355311.0,       199385.0,       63943.00,       336188.0,       4444.000,       232539.0,       144286.0,       603904.0
        5.976013183593750,       52492.00,       1535293.,       3393302.,       1765941.,       342759.0,       191941.0,       61069.00,       322690.0,       4240.000,       223359.0,       139199.0,       592002.0
        5.984710693359375,       50470.00,       1474395.,       3255173.,       1695685.,       328838.0,       184184.0,       59447.00,       310564.0,       4060.000,       214397.0,       134288.0,       580327.0
        5.993408203125000,       48661.00,       1416356.,       3126203.,       1625370.,       316228.0,       177035.0,       56871.00,       297312.0,       3935.000,       205330.0,       128955.0,       570468.0
        6.002105712890625,       45932.00,       1351402.,       2977518.,       1550874.,       302498.0,       168069.0,       54976.00,       283340.0,       3770.000,       196260.0,       123699.0,       557735.0
        6.010803222656250,       44955.00,       1283429.,       2823498.,       1468736.,       287197.0,       160276.0,       52603.00,       269135.0,       3720.000,       185657.0,       117718.0,       544789.0
        6.019500732421875,       42286.00,       1213077.,       2675062.,       1393302.,       272122.0,       151700.0,       50305.00,       255186.0,       3486.000,       175741.0,       112303.0,       533621.0
        6.028198242187500,       40018.00,       1148096.,       2532194.,       1317885.,       257191.0,       142875.0,       48084.00,       241548.0,       3370.000,       165262.0,       107153.0,       523656.0
        6.036895751953125,       38041.00,       1083043.,       2382792.,       1241507.,       245759.0,       135354.0,       45692.00,       227400.0,       3116.000,       156164.0,       100640.0,       511786.0
        6.045593261718750,       36404.00,       1017040.,       2236885.,       1161770.,       232056.0,       127403.0,       43353.00,       214529.0,       2969.000,       145901.0,       94595.00,       499321.0
        6.054290771484375,       34041.00,       949943.0,       2092762.,       1089993.,       217641.0,       118260.0,       41233.00,       201376.0,       2918.000,       136295.0,       89425.00,       488102.0
        6.062988281250000,       32259.00,       891380.0,       1958093.,       1020644.,       205368.0,       111179.0,       39103.00,       190177.0,       2704.000,       127676.0,       83913.00,       481078.0
        6.071685791015625,       30797.00,       834065.0,       1834407.,       956336.0,       194515.0,       103955.0,       37809.00,       179323.0,       2614.000,       120260.0,       79125.00,       474100.0
        6.080383300781250,       29244.00,       777598.0,       1711548.,       891185.0,       183016.0,       96890.00,       35995.00,       167947.0,       2495.000,       112212.0,       74143.00,       467905.0
        6.089080810546875,       28016.00,       726112.0,       1597843.,       831417.0,       174131.0,       90993.00,       34446.00,       158537.0,       2371.000,       104796.0,       69235.00,       462650.0
        6.097778320312500,       26559.00,       677767.0,       1487481.,       774390.0,       163830.0,       84711.00,       33195.00,       149427.0,       2199.000,       97719.00,       65243.00,       459483.0
        6.106475830078125,       25177.00,       633446.0,       1391562.,       724152.0,       155969.0,       78589.00,       32375.00,       142159.0,       2057.000,       91389.00,       61519.00,       456629.0
        6.115173339843750,       24026.00,       591054.0,       1302998.,       677264.0,       148422.0,       73142.00,       30904.00,       133944.0,       2157.000,       85485.00,       57991.00,       455300.0
        6.123870849609375,       23261.00,       553707.0,       1218767.,       634420.0,       141544.0,       69072.00,       30362.00,       128161.0,       2037.000,       80016.00,       55177.00,       454647.0
        6.132568359375000,       22564.00,       523061.0,       1149910.,       597562.0,       136736.0,       65458.00,       29701.00,       122867.0,       1893.000,       76286.00,       52084.00,       459820.0
        6.141265869140625,       22039.00,       495781.0,       1087614.,       565529.0,       132734.0,       61840.00,       28970.00,       118875.0,       1797.000,       72393.00,       49468.00,       464373.0
        6.149963378906250,       21652.00,       468917.0,       1028269.,       535452.0,       128024.0,       58750.00,       28564.00,       114565.0,       1830.000,       68988.00,       47492.00,       468187.0
        6.158660888671875,       21034.00,       447365.0,       983186.0,       511478.0,       125333.0,       55425.00,       28194.00,       111126.0,       1773.000,       66501.00,       45536.00,       475314.0
        6.167358398437500,       20600.00,       428570.0,       942027.0,       489896.0,       122813.0,       53186.00,       28206.00,       109733.0,       1801.000,       63547.00,       43921.00,       483639.0
        6.176055908203125,       20633.00,       415123.0,       907392.0,       471646.0,       121435.0,       51810.00,       28335.00,       107407.0,       1765.000,       61480.00,       42708.00,       494060.0
        6.184753417968750,       20403.00,       400183.0,       880620.0,       457493.0,       119375.0,       49965.00,       27963.00,       106941.0,       1656.000,       60541.00,       41864.00,       503092.0
        6.193450927734375,       20660.00,       390583.0,       857393.0,       445578.0,       118938.0,       48853.00,       28331.00,       105595.0,       1643.000,       58802.00,       40581.00,       515421.0
        6.202148437500000,       20630.00,       383041.0,       840379.0,       435702.0,       118344.0,       47659.00,       28397.00,       105235.0,       1722.000,       58594.00,       40093.00,       528147.0
        6.210845947265625,       20695.00,       378071.0,       829745.0,       430089.0,       119494.0,       46800.00,       28574.00,       105775.0,       1738.000,       57878.00,       39812.00,       544451.0
        6.219543457031250,       21112.00,       373928.0,       820300.0,       425782.0,       119743.0,       46385.00,       28718.00,       105619.0,       1728.000,       57756.00,       39496.00,       557954.0
        6.228240966796875,       21216.00,       372374.0,       818452.0,       424202.0,       120740.0,       46758.00,       29038.00,       106675.0,       1673.000,       57162.00,       39788.00,       575457.0
        6.236938476562500,       21831.00,       374966.0,       821048.0,       426051.0,       121735.0,       46904.00,       29733.00,       107335.0,       1762.000,       57690.00,       39934.00,       594326.0
        6.245635986328125,       22128.00,       374095.0,       821529.0,       426663.0,       122840.0,       47049.00,       30234.00,       108018.0,       1780.000,       57995.00,       40177.00,       610952.0
        6.254333496093750,       22245.00,       378681.0,       829099.0,       430559.0,       123919.0,       46991.00,       30200.00,       108539.0,       1767.000,       58210.00,       40543.00,       631929.0
        6.263031005859375,       22529.00,       382055.0,       837369.0,       433925.0,       125176.0,       47872.00,       30223.00,       109772.0,       1770.000,       59435.00,       40287.00,       652713.0
        6.271728515625000,       23290.00,       385223.0,       845393.0,       440639.0,       126530.0,       48390.00,       31021.00,       111049.0,       1823.000,       60075.00,       41209.00,       673362.0
        6.280426025390625,       23938.00,       392797.0,       860319.0,       449502.0,       128241.0,       49183.00,       31146.00,       112371.0,       1804.000,       60804.00,       41440.00,       698044.0
        6.289123535156250,       24374.00,       401319.0,       875031.0,       455639.0,       129728.0,       49923.00,       31286.00,       113436.0,       1911.000,       61720.00,       41952.00,       720651.0
        6.297821044921875,       24669.00,       407762.0,       891245.0,       463684.0,       131727.0,       51306.00,       31622.00,       114697.0,       1904.000,       63089.00,       42824.00,       746681.0
        6.306518554687500,       25303.00,       414843.0,       907788.0,       472468.0,       132824.0,       51675.00,       31802.00,       115240.0,       1925.000,       63661.00,       43496.00,       773031.0
        6.315216064453125,       25732.00,       422892.0,       928440.0,       482433.0,       134621.0,       52640.00,       31863.00,       115366.0,       1926.000,       64913.00,       43990.00,       802051.0
        6.323913574218750,       26489.00,       431873.0,       945849.0,       491965.0,       136034.0,       54178.00,       32442.00,       117165.0,       1894.000,       66211.00,       44762.00,       831623.0
        6.332611083984375,       26839.00,       440580.0,       965286.0,       503102.0,       137209.0,       54958.00,       32110.00,       118148.0,       1910.000,       67492.00,       45371.00,       861697.0
        6.341308593750000,       27410.00,       451860.0,       985104.0,       514504.0,       139519.0,       56384.00,       32128.00,       119106.0,       1991.000,       68463.00,       45820.00,       894065.0
        6.350006103515625,       28085.00,       463414.0,       1009003.,       527186.0,       140227.0,       58073.00,       32722.00,       119307.0,       1947.000,       69547.00,       46626.00,       930141.0
        6.358703613281250,       28911.00,       469547.0,       1027586.,       535885.0,       140876.0,       58535.00,       32537.00,       119423.0,       1910.000,       70694.00,       47280.00,       962497.0
        6.367401123046875,       29903.00,       483945.0,       1056886.,       549042.0,       143892.0,       60525.00,       32980.00,       120774.0,       1955.000,       72380.00,       48601.00,       1005464.
        6.376098632812500,       29891.00,       494437.0,       1078582.,       560720.0,       143996.0,       61097.00,       32726.00,       121256.0,       1990.000,       73549.00,       49377.00,       1043131.
        6.384796142578125,       31163.00,       505463.0,       1101282.,       574439.0,       145742.0,       63009.00,       32597.00,       120837.0,       2007.000,       74953.00,       49795.00,       1086822.
        6.393493652343750,       31765.00,       516213.0,       1123736.,       586732.0,       146169.0,       64845.00,       33131.00,       120529.0,       1998.000,       75893.00,       51231.00,       1130389.
        6.402191162109375,       32682.00,       527666.0,       1147033.,       599410.0,       147789.0,       65004.00,       33091.00,       121724.0,       1900.000,       76833.00,       51811.00,       1178741.
        6.410888671875000,       33305.00,       538763.0,       1170250.,       611222.0,       149929.0,       66780.00,       33229.00,       122390.0,       2032.000,       78254.00,       52665.00,       1229449.
        6.419586181640625,       34142.00,       553455.0,       1197345.,       625814.0,       151380.0,       68411.00,       33225.00,       122240.0,       2059.000,       79892.00,       53917.00,       1287859.
        6.428283691406250,       35650.00,       563616.0,       1221154.,       637627.0,       152790.0,       69411.00,       33568.00,       122736.0,       2010.000,       80833.00,       54746.00,       1347772.
        6.436981201171875,       36397.00,       576112.0,       1248793.,       651646.0,       154400.0,       71294.00,       33793.00,       122756.0,       2080.000,       82187.00,       55766.00,       1413097.
        6.445678710937500,       37576.00,       590349.0,       1277544.,       665519.0,       156352.0,       73002.00,       34265.00,       122792.0,       2074.000,       83510.00,       56954.00,       1482040.
        6.454376220703125,       38288.00,       604087.0,       1303401.,       680414.0,       158391.0,       74477.00,       34346.00,       123444.0,       2124.000,       85093.00,       58584.00,       1553939.
        6.463073730468750,       39800.00,       617379.0,       1330571.,       696155.0,       160808.0,       76057.00,       34955.00,       123665.0,       2085.000,       86546.00,       59511.00,       1637673.
        6.471771240234375,       40840.00,       633752.0,       1358685.,       708777.0,       162867.0,       77544.00,       35422.00,       124033.0,       2146.000,       87854.00,       60539.00,       1722044.
        6.480468750000000,       42623.00,       647354.0,       1390355.,       725350.0,       164619.0,       79353.00,       36332.00,       124923.0,       2184.000,       89889.00,       62589.00,       1818272.
        6.489166259765625,       43671.00,       661266.0,       1415702.,       738824.0,       167831.0,       80887.00,       36263.00,       124470.0,       2172.000,       90581.00,       63245.00,       1914138.
        6.497863769531250,       45904.00,       680543.0,       1449749.,       756606.0,       170551.0,       83426.00,       37314.00,       125306.0,       2260.000,       91831.00,       65510.00,       2025391.
        6.506561279296875,       47591.00,       699426.0,       1488432.,       778725.0,       174154.0,       85236.00,       38147.00,       126060.0,       2299.000,       94416.00,       66872.00,       2148179.
        6.515258789062500,       49915.00,       716645.0,       1523877.,       793950.0,       177653.0,       87905.00,       39022.00,       126925.0,       2298.000,       96005.00,       68436.00,       2272497.
        6.523956298828125,       51586.00,       738574.0,       1564056.,       815514.0,       181921.0,       89632.00,       39729.00,       127751.0,       2390.000,       97478.00,       71134.00,       2411884.
        6.532653808593750,       54410.00,       759409.0,       1607068.,       838901.0,       186977.0,       92263.00,       41099.00,       129534.0,       2483.000,       100004.0,       73511.00,       2562755.
        6.541351318359375,       56928.00,       784905.0,       1654747.,       864642.0,       192787.0,       95164.00,       42387.00,       130820.0,       2439.000,       102607.0,       76161.00,       2721318.
        6.550048828125000,       59617.00,       809458.0,       1704435.,       891402.0,       198870.0,       98088.00,       43763.00,       133234.0,       2556.000,       105720.0,       78382.00,       2899142.
        6.558746337890625,       62791.00,       840105.0,       1760581.,       919833.0,       203632.0,       101256.0,       45555.00,       135348.0,       2667.000,       108304.0,       81084.00,       3089362.
        6.567443847656250,       65669.00,       870635.0,       1818571.,       953515.0,       211091.0,       105140.0,       47234.00,       138063.0,       2672.000,       111369.0,       84740.00,       3295012.
        6.576141357421875,       70142.00,       907111.0,       1891409.,       986883.0,       219223.0,       108769.0,       49175.00,       140919.0,       2901.000,       114805.0,       88082.00,       3518123.
        6.584838867187500,       73720.00,       946907.0,       1962165.,       1026952.,       227809.0,       113751.0,       51946.00,       143916.0,       2947.000,       119709.0,       91838.00,       3759771.
        6.593536376953125,       77623.00,       985540.0,       2034776.,       1063856.,       237818.0,       118098.0,       53772.00,       148450.0,       3062.000,       122762.0,       95064.00,       3997050.
        6.602233886718750,       82195.00,       1028931.,       2126143.,       1107975.,       248589.0,       122355.0,       56791.00,       152441.0,       3096.000,       128107.0,       100183.0,       4280772.
        6.610931396484375,       87508.00,       1076137.,       2220719.,       1161562.,       260009.0,       128730.0,       60307.00,       156949.0,       3344.000,       133544.0,       104956.0,       4572110.
        6.619628906250000,       92608.00,       1128478.,       2321999.,       1211643.,       272051.0,       134281.0,       62861.00,       162952.0,       3367.000,       138717.0,       109886.0,       4878187.
        6.628326416015625,       98245.00,       1186596.,       2431629.,       1270502.,       284421.0,       141219.0,       66828.00,       169211.0,       3797.000,       144481.0,       116121.0,       5211463.
        6.637023925781250,       104687.0,       1239984.,       2548783.,       1329410.,       299628.0,       147766.0,       70541.00,       174601.0,       3881.000,       151644.0,       121452.0,       5546060.
        6.645721435546875,       110730.0,       1309280.,       2677695.,       1397184.,       316609.0,       156056.0,       74346.00,       181576.0,       4002.000,       159586.0,       129006.0,       5927234.
        6.654418945312500,       118225.0,       1378019.,       2810481.,       1470791.,       332895.0,       163886.0,       78902.00,       190488.0,       4315.000,       166749.0,       135614.0,       6317776.
        6.663116455078125,       125374.0,       1451379.,       2957179.,       1544503.,       350317.0,       172128.0,       84350.00,       199191.0,       4577.000,       174788.0,       142450.0,       6726877.
        6.671813964843750,       133108.0,       1531028.,       3111214.,       1626330.,       370310.0,       181406.0,       88335.00,       208794.0,       4820.000,       183803.0,       150009.0,       7173453.
        6.680511474609375,       140726.0,       1610305.,       3268933.,       1708453.,       389199.0,       190340.0,       93473.00,       217511.0,       5049.000,       193546.0,       158279.0,       7620251.
        6.689208984375000,       149753.0,       1693867.,       3436764.,       1797256.,       409823.0,       201309.0,       98894.00,       227351.0,       5226.000,       202581.0,       167665.0,       8084733.
        6.697906494140625,       159471.0,       1796170.,       3627757.,       1893610.,       434800.0,       212331.0,       104899.0,       239480.0,       5656.000,       214355.0,       176933.0,       8616565.
        6.706604003906250,       168388.0,       1892331.,       3814619.,       1993582.,       457816.0,       223505.0,       111362.0,       249606.0,       5871.000,       224734.0,       186614.0,       9142233.
        6.715301513671875,       178190.0,       1986670.,       4000807.,       2091247.,       481970.0,       234425.0,       118233.0,       261058.0,       6178.000,       236521.0,       195370.0,       9669050.
        6.723999023437500,       190011.0,       2100237.,       4214180.,       2206900.,       509597.0,       247063.0,       124317.0,       274189.0,       6713.000,       248022.0,       206726.0,   1.027094E+07
        6.732696533203125,       201487.0,       2212405.,       4435038.,       2318265.,       538269.0,       261229.0,       131742.0,       287748.0,       6926.000,       261374.0,       217427.0,   1.086926E+07
        6.741394042968750,       212099.0,       2313242.,       4639407.,       2428805.,       565595.0,       272852.0,       139278.0,       300580.0,       7062.000,       273617.0,       227851.0,   1.146288E+07
        6.750091552734375,       225113.0,       2433330.,       4877509.,       2552776.,       595466.0,       286930.0,       146522.0,       314612.0,       7846.000,       286911.0,       240019.0,   1.212048E+07
        6.758789062500000,       237508.0,       2555123.,       5107129.,       2668564.,       626837.0,       301112.0,       154986.0,       328278.0,       8089.000,       299753.0,       251440.0,   1.276719E+07
        6.767486572265625,       249423.0,       2675212.,       5339286.,       2795622.,       658465.0,       314919.0,       163409.0,       341928.0,       8339.000,       316061.0,       264138.0,   1.344489E+07
        6.776184082031250,       262790.0,       2806562.,       5578255.,       2922630.,       688230.0,       329310.0,       172048.0,       356653.0,       8754.000,       329372.0,       275051.0,   1.413736E+07
        6.784881591796875,       277407.0,       2940841.,       5837368.,       3055062.,       724003.0,       344600.0,       181183.0,       371456.0,       9446.000,       343871.0,       287905.0,   1.486983E+07
        6.793579101562500,       291927.0,       3073487.,       6093769.,       3191619.,       758605.0,       361460.0,       191091.0,       387314.0,       9643.000,       360505.0,       299715.0,   1.564420E+07
        6.802276611328125,       306760.0,       3204663.,       6338533.,       3318634.,       792579.0,       375590.0,       199625.0,       401095.0,       10053.00,       374930.0,       313248.0,   1.637198E+07
        6.810974121093750,       323479.0,       3349761.,       6605990.,       3460784.,       830453.0,       392199.0,       210534.0,       417509.0,       10527.00,       392464.0,       326843.0,   1.718051E+07
        6.819671630859375,       339891.0,       3477644.,       6871910.,       3603519.,       869313.0,       408578.0,       220746.0,       432087.0,       11274.00,       407551.0,       340632.0,   1.800295E+07
        6.828369140625000,       355914.0,       3628310.,       7137768.,       3740035.,       905176.0,       424747.0,       232703.0,       448517.0,       11602.00,       422837.0,       354839.0,   1.881256E+07
        6.837066650390625,       370961.0,       3763350.,       7391330.,       3874200.,       944631.0,       440058.0,       242212.0,       463240.0,       11965.00,       439234.0,       367129.0,   1.962980E+07
        6.845764160156250,       389298.0,       3907882.,       7665347.,       4017483.,       985606.0,       458788.0,       253553.0,       478504.0,       12455.00,       455344.0,       380540.0,   2.051109E+07
        6.854461669921875,       407162.0,       4065694.,       7944778.,       4159240.,       1025533.,       474660.0,       265868.0,       493823.0,       12783.00,       472132.0,       395816.0,   2.138524E+07
        6.863159179687500,       425397.0,       4205914.,       8202326.,       4300694.,       1066882.,       491414.0,       277554.0,       508750.0,       13490.00,       489007.0,       408881.0,   2.224858E+07
        6.871856689453125,       442356.0,       4341649.,       8457882.,       4430995.,       1105322.,       507718.0,       289353.0,       522419.0,       14047.00,       504375.0,       422150.0,   2.310698E+07
        6.880554199218750,       461073.0,       4487255.,       8718429.,       4566922.,       1146101.,       522792.0,       300249.0,       538775.0,       14328.00,       520046.0,       434614.0,   2.401226E+07
        6.889251708984375,       479448.0,       4632065.,       8964093.,       4700055.,       1183500.,       537060.0,       311542.0,       551280.0,       14958.00,       535306.0,       446489.0,   2.486150E+07
        6.897949218750000,       498371.0,       4759733.,       9220796.,       4835502.,       1224531.,       555661.0,       324030.0,       565574.0,       15159.00,       551362.0,       460796.0,   2.576394E+07
        6.906646728515625,       516521.0,       4887637.,       9456989.,       4960687.,       1263220.,       569909.0,       335444.0,       579778.0,       15863.00,       568739.0,       473398.0,   2.663680E+07
        6.915344238281250,       534318.0,       5006937.,       9673512.,       5074982.,       1300876.,       584491.0,       347212.0,       590512.0,       16084.00,       580586.0,       484816.0,   2.744799E+07
        6.924041748046875,       549887.0,       5130422.,       9896777.,       5187904.,       1338275.,       596547.0,       360418.0,       603377.0,       16654.00,       595683.0,       496496.0,   2.826904E+07
        6.932739257812500,       567045.0,       5251375.,   1.009595E+07,       5291703.,       1372314.,       610781.0,       369651.0,       614506.0,       17184.00,       607857.0,       506161.0,   2.903667E+07
        6.941436767578125,       583960.0,       5354596.,   1.027700E+07,       5392773.,       1405981.,       623874.0,       380374.0,       622880.0,       17468.00,       617785.0,       516513.0,   2.977539E+07
        6.950134277343750,       599248.0,       5435105.,   1.044078E+07,       5477360.,       1437514.,       632610.0,       389718.0,       631825.0,       17505.00,       631759.0,       525948.0,   3.046843E+07
        6.958831787109375,       612284.0,       5523815.,   1.059362E+07,       5562159.,       1465573.,       643444.0,       398386.0,       639364.0,       18202.00,       641237.0,       533591.0,   3.111220E+07
        6.967529296875000,       622401.0,       5595040.,   1.070622E+07,       5613894.,       1488829.,       651513.0,       407201.0,       646320.0,       18218.00,       649873.0,       540564.0,   3.164400E+07
        6.976226806640625,       633494.0,       5634756.,   1.079249E+07,       5665146.,       1508214.,       657774.0,       412663.0,       648693.0,       18349.00,       654295.0,       545786.0,   3.208490E+07
        6.984924316406250,       645750.0,       5703344.,   1.088403E+07,       5706144.,       1525722.,       662185.0,       418523.0,       652874.0,       18671.00,       660039.0,       548723.0,   3.251680E+07
        6.993621826171875,       650154.0,       5722690.,   1.089551E+07,       5726392.,       1535425.,       665851.0,       423193.0,       651456.0,       18770.00,       664147.0,       550124.0,   3.277307E+07
        7.002319335937500,       654350.0,       5742300.,   1.090029E+07,       5717639.,       1543041.,       665180.0,       425046.0,       651434.0,       18657.00,       663312.0,       551125.0,   3.291979E+07
        7.011016845703125,       658425.0,       5730438.,   1.087689E+07,       5707557.,       1545616.,       664155.0,       427184.0,       648769.0,       18742.00,       663621.0,       550993.0,   3.303324E+07
        7.019714355468750,       660115.0,       5691573.,   1.081516E+07,       5674354.,       1540614.,       662377.0,       428732.0,       643844.0,       18715.00,       659482.0,       548219.0,   3.300728E+07
        7.028411865234375,       657243.0,       5664490.,   1.072085E+07,       5628455.,       1532485.,       656142.0,       427015.0,       635294.0,       18650.00,       653560.0,       542900.0,   3.286711E+07
        7.037109375000000,       654440.0,       5622643.,   1.061498E+07,       5574858.,       1525862.,       650616.0,       424273.0,       628036.0,       18512.00,       650686.0,       539333.0,   3.269850E+07
        7.045806884765625,       647605.0,       5521968.,   1.044432E+07,       5483790.,       1503609.,       641585.0,       418818.0,       616595.0,       18332.00,       639887.0,       529598.0,   3.230190E+07
        7.054504394531250,       636644.0,       5434179.,   1.024454E+07,       5376699.,       1478830.,       629333.0,       414291.0,       604871.0,       18169.00,       626902.0,       521948.0,   3.179104E+07
        7.063201904296875,       626698.0,       5331820.,   1.002292E+07,       5258728.,       1451779.,       615241.0,       406991.0,       588960.0,       17581.00,       615430.0,       509747.0,   3.121746E+07
        7.071899414062500,       613720.0,       5185998.,       9761442.,       5125859.,       1416645.,       598798.0,       397012.0,       573421.0,       17206.00,       598401.0,       496218.0,   3.049202E+07
        7.080596923828125,       598523.0,       5055963.,       9491988.,       4980121.,       1381774.,       583280.0,       387864.0,       557749.0,       16935.00,       583512.0,       484251.0,   2.976768E+07
        7.089294433593750,       580613.0,       4890588.,       9160207.,       4810840.,       1335846.,       563258.0,       376224.0,       538040.0,       16177.00,       562393.0,       467940.0,   2.881242E+07
        7.097991943359375,       562631.0,       4707381.,       8836866.,       4637729.,       1292003.,       544079.0,       363089.0,       517709.0,       15759.00,       542983.0,       450625.0,   2.786286E+07
        7.106689453125000,       541706.0,       4529293.,       8484308.,       4456261.,       1244555.,       522668.0,       348982.0,       496066.0,       15074.00,       522381.0,       433349.0,   2.683865E+07
        7.115386962890625,       519612.0,       4355476.,       8120877.,       4264215.,       1190372.,       501458.0,       334124.0,       473388.0,       14455.00,       499468.0,       414412.0,   2.572412E+07
        7.124084472656250,       496178.0,       4137852.,       7713222.,       4050896.,       1134195.,       476990.0,       321142.0,       449898.0,       13853.00,       475393.0,       395668.0,   2.452552E+07
        7.132781982421875,       473765.0,       3948990.,       7338396.,       3851663.,       1078506.,       451471.0,       304848.0,       425745.0,       13204.00,       451775.0,       373704.0,   2.331314E+07
        7.141479492187500,       448320.0,       3745098.,       6942533.,       3642811.,       1025183.,       427428.0,       288258.0,       402458.0,       12391.00,       428881.0,       355256.0,   2.210723E+07
        7.150177001953125,       422738.0,       3521955.,       6528995.,       3424619.,       962024.0,       402813.0,       272031.0,       377614.0,       11656.00,       403424.0,       334216.0,   2.084062E+07
